Rank,Username,Categories,Suscribers,Country,Visits,Likes,Comments,Links,Cluster,Recommendation
374,WowKidzAction,,19600000.0,Unknown,21300.0,90.0,0.0,http://youtube.com/channel/UCCyKsYaRi62axS-kasXW7wA,1,Recommend channels from Cluster 1 to users interested in this type of content.
375,JakeFellman,,19500000.0,Estados Unidos,471300.0,21600.0,437.0,http://youtube.com/channel/UCEnqwW6f7bYidXHAI13hhMA,1,Recommend channels from Cluster 1 to users interested in this type of content.
376,Slick_Slime_Sam_Spanish,,19500000.0,México,100500.0,2200.0,0.0,http://youtube.com/channel/UCfRgJADdLXwrcjIuTxn_u3Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
377,Sidemen,"Videojuegos, Humor",19500000.0,Reino Unido,9200000.0,284800.0,8200.0,http://youtube.com/channel/UCDogdKl7t7NHzQ95aEwkdMw,1,Recommend channels from Cluster 1 to users interested in this type of content.
378,Mashaurso,,19500000.0,Unknown,202400.0,3000.0,0.0,http://youtube.com/channel/UCJKBSfD5JSUxGhriFeoPCCg,1,Recommend channels from Cluster 1 to users interested in this type of content.
379,heidizidane9861,Vlogs diarios,19400000.0,Unknown,12800.0,65.0,0.0,http://youtube.com/channel/UCC9Iz-AebxsyVF4iZagOtwA,1,Recommend channels from Cluster 1 to users interested in this type of content.
380,busyfunltd9692,,19300000.0,India,4800000.0,14500.0,315.0,http://youtube.com/channel/UCkKDpnzIG29MA--Sh6oOtWg,1,Recommend channels from Cluster 1 to users interested in this type of content.
381,sonotek,"Música y baile, Animación",19300000.0,India,9800.0,396.0,70.0,http://youtube.com/channel/UC3zVeAaoPEN1Tu25dW3G2Ig,1,Recommend channels from Cluster 1 to users interested in this type of content.
382,ArabGamesNetwork,,19300000.0,Argelia,190600.0,12800.0,633.0,http://youtube.com/channel/UCV2JkEBmtfSYGAIlprAhAyQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
383,officialajaysharma07,,19300000.0,India,517700.00000000006,22000.0,43.0,http://youtube.com/channel/UCthYQycNvy1TfeTzzR4S2dA,1,Recommend channels from Cluster 1 to users interested in this type of content.
384,kbsworldtv,,19300000.0,Indonesia,3700.0,144.0,6.0,http://youtube.com/channel/UC5BMQOsAB8hKUyHu9KI6yig,1,Recommend channels from Cluster 1 to users interested in this type of content.
385,degoboom,"Películas, Animación",19200000.0,México,156100.0,5200.0,22.0,http://youtube.com/channel/UCj9rK3jt8qmih4mZX0UL67g,1,Recommend channels from Cluster 1 to users interested in this type of content.
386,turmadamonica,,19100000.0,Unknown,115600.0,2000.0,0.0,http://youtube.com/channel/UCV4XcEqBswMCryorV_gNENw,1,Recommend channels from Cluster 1 to users interested in this type of content.
387,CalvinHarris,Música y baile,19100000.0,Estados Unidos,71300.0,3500.0,156.0,http://youtube.com/channel/UCIjYyZxkFucP_W-tmXg_9Ow,1,Recommend channels from Cluster 1 to users interested in this type of content.
388,howridiculous,Videojuegos,19100000.0,Estados Unidos,3700000.0,68300.0,312.0,http://youtube.com/channel/UC5f5IV0Bf79YLp_p9nfInRA,1,Recommend channels from Cluster 1 to users interested in this type of content.
389,user-fc2ty4qw7q,,19100000.0,Estados Unidos,9000.0,21.0,1.0,http://youtube.com/channel/UCUYA9nNP2Pgz5RF_oMvnqdQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
390,MrDegreeOfficial,,19100000.0,Estados Unidos,4000000.0,124900.0,113.0,http://youtube.com/channel/UCeYTfGpNCmVhlxjQxBDrGPA,1,Recommend channels from Cluster 1 to users interested in this type of content.
391,jaanvipatel,,19100000.0,India,19100000.0,0.0,2200.0,http://youtube.com/channel/UCRqs0TZOqe5nrwP-BrdnCjg,1,Recommend channels from Cluster 1 to users interested in this type of content.
392,ThePoznavatel,"DIY y Life Hacks, Juguetes",19100000.0,Rusia,2300000.0,33200.0,2100.0,http://youtube.com/channel/UCXTMoE1XgvxN4iCt5-gZzCw,1,Recommend channels from Cluster 1 to users interested in this type of content.
393,shemaroobollywoodcomedy,,19100000.0,India,15200.0,132.0,5.0,http://youtube.com/channel/UC0PKLLmL8pIJLjOI1gBH_pA,1,Recommend channels from Cluster 1 to users interested in this type of content.
394,TEDEd,Ciencia y tecnología,19100000.0,Estados Unidos,303100.0,12400.0,512.0,http://youtube.com/channel/UCsooa4yRKGN_zEE8iknghZA,1,Recommend channels from Cluster 1 to users interested in this type of content.
395,HiBestMan,Videojuegos,19100000.0,Rusia,1300000.0,49300.0,1600.0,http://youtube.com/channel/UCM44x9uWlx__9M9Y2IFhxzQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
396,cardib,Música y baile,19100000.0,Estados Unidos,131800.0,11500.0,475.0,http://youtube.com/channel/UCxMAbVFmxKUVGAll0WVGpFw,1,Recommend channels from Cluster 1 to users interested in this type of content.
397,smilefamilyspanish1463,"Animación, Juguetes",19000000.0,Unknown,83800.0,107.0,0.0,http://youtube.com/channel/UCau6-7svf1fw2QCUJDj68eQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
398,LittleAngelEspanol,Animación,19000000.0,Unknown,123500.0,339.0,0.0,http://youtube.com/channel/UCTdRly9T3iyCJFjmRoCaepQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
399,BayashiTV_,,19000000.0,Estados Unidos,5500000.0,415900.0,2500.0,http://youtube.com/channel/UCbCJmNKAL85O1VFeD6Wj60g,1,Recommend channels from Cluster 1 to users interested in this type of content.
400,deepesh_zo,,18900000.0,India,713500.0,44600.0,330.0,http://youtube.com/channel/UC9VEW1NhLouw1vbW6p4cACw,1,Recommend channels from Cluster 1 to users interested in this type of content.
401,grammygoldofficial,Música y baile,18800000.0,Tailandia,12900.0,309.0,9.0,http://youtube.com/channel/UCFWsjsN53Sqvg2pWhSFmWBQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
402,IanLucasOficial,"Películas, Humor",18800000.0,Argentina,5600000.0,401700.0,2700.0,http://youtube.com/channel/UCmzDf_a7CCFuxos7hspcWRQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
403,alia,"Animación, Videojuegos",18800000.0,Estados Unidos,336100.0,10200.0,297.0,http://youtube.com/channel/UCYVinkwSX7szARULgYpvhLw,1,Recommend channels from Cluster 1 to users interested in this type of content.
404,ArianaGrandeVevo,"Música y baile, Humor",18700000.0,Estados Unidos,0.0,0.0,0.0,http://youtube.com/channel/UC0VOyT2OCBKdQhF3BAbZ-1g,1,Recommend channels from Cluster 1 to users interested in this type of content.
405,MrMarmok,"Animación, Videojuegos",18600000.0,Rusia,3600000.0,328100.0,6700.0,http://youtube.com/channel/UCf31Gf5nCU8J6eUlr7QSU0w,1,Recommend channels from Cluster 1 to users interested in this type of content.
406,LikeNastya_Vlog,Vlogs diarios,18600000.0,Unknown,484100.0,1800.0,0.0,http://youtube.com/channel/UCCI5Xsd_gCbZb9eTeOf9FdQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
407,elcanaldePlimPlim,Música y baile,18600000.0,Unknown,665100.0,0.0,0.0,http://youtube.com/channel/UCYQo8CdhXD22qfwUBUw591Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
408,MileyCyrus,,18600000.0,Estados Unidos,449000.0,32100.0,254.0,http://youtube.com/channel/UCn7dB9UMTBDjKtEKBy_XISw,1,Recommend channels from Cluster 1 to users interested in this type of content.
409,andtvchannel,,18600000.0,India,2100.0,68.0,0.0,http://youtube.com/channel/UCxJcrDUc8awRSLzLbnIiAmQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
410,Blippi,"Educación, Juguetes",18600000.0,Unknown,722900.0,3800.0,0.0,http://youtube.com/channel/UC5PYHgAzJ1wLEidB58SK6Xw,1,Recommend channels from Cluster 1 to users interested in this type of content.
411,rsiammusic,Música y baile,18600000.0,Tailandia,6200.0,137.0,5.0,http://youtube.com/channel/UCLcCpNY-zaL3vEERD5rh5Ew,1,Recommend channels from Cluster 1 to users interested in this type of content.
412,DanielSaboya,Música y baile,18600000.0,Brasil,12600.0,544.0,6.0,http://youtube.com/channel/UCEUf_uUDUfJJ3XfgwOxm-0A,1,Recommend channels from Cluster 1 to users interested in this type of content.
413,PandaShorts,,18500000.0,India,1500000.0,120300.0,261.0,http://youtube.com/channel/UCEYlNI8wno2Xp7YUNdMN22A,1,Recommend channels from Cluster 1 to users interested in this type of content.
414,news18India,Noticias y Política,18500000.0,India,5400.0,114.0,1.0,http://youtube.com/channel/UCPP3etACgdUWvizcES1dJ8Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
415,NaisaAlifiaYurizaNAY,"Música y baile, Películas",18400000.0,Indonesia,160900.0,7800.0,78.0,http://youtube.com/channel/UCtjFp8VXWIscsqQ2wokpo3Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
416,thewillyrex,,18400000.0,España,55600.0,4800.0,22.0,http://youtube.com/channel/UC4LHNX8d8RqnDX0OezgmCTg,1,Recommend channels from Cluster 1 to users interested in this type of content.
417,MSA.official,"Animación, Humor",18400000.0,Estados Unidos,4300000.0,96800.0,3600.0,http://youtube.com/channel/UCYzEMRKqrh01-tauv7MYyVQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
418,GoodMythicalMorning,Comida y bebida,18400000.0,Estados Unidos,447300.0,20200.0,532.0,http://youtube.com/channel/UC4PooiX37Pld1T8J5SYT-SQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
419,SonyMusicSouthVEVO,Música y baile,18400000.0,Unknown,1300.0,7.0,1.0,http://youtube.com/channel/UCTNtRdBAiZtHP9w7JinzfUg,1,Recommend channels from Cluster 1 to users interested in this type of content.
420,Squeezie,,18400000.0,Francia,722400.0,61700.0,240.0,http://youtube.com/channel/UCWeg2Pkate69NFdBeuRFTAw,1,Recommend channels from Cluster 1 to users interested in this type of content.
421,DannyFitt,Películas,18300000.0,México,340000.0,14200.0,128.0,http://youtube.com/channel/UC_82tbyeBHSaDbL725LMlvw,1,Recommend channels from Cluster 1 to users interested in this type of content.
422,korayzeynep,Vlogs diarios,18200000.0,Turquía,198800.0,5800.0,0.0,http://youtube.com/channel/UCTAacyv5T4cSus1W4D6eBfA,1,Recommend channels from Cluster 1 to users interested in this type of content.
423,GENHALILINTAR,"Música y baile, Humor",18200000.0,Indonesia,89200.0,2800.0,59.0,http://youtube.com/channel/UCfRNJiafEm1LBBGFTTq4cXw,1,Recommend channels from Cluster 1 to users interested in this type of content.
424,INCRIVEL_PT,Ciencia y tecnología,18200000.0,Unknown,8900.0,415.0,13.0,http://youtube.com/channel/UCIQPHl1WKKTt9KkWyo_JNig,1,Recommend channels from Cluster 1 to users interested in this type of content.
425,Apple,"Música y baile, Animación",18200000.0,Unknown,3000000.0,18300.0,0.0,http://youtube.com/channel/UCE_M8A5yxnLfW0KghEeajjw,1,Recommend channels from Cluster 1 to users interested in this type of content.
426,LuisFonsiVEVO,Música y baile,18200000.0,Perú,2000000.0,33100.0,3000.0,http://youtube.com/channel/UCLp8RBhQHu9wSsq62j_Md6A,1,Recommend channels from Cluster 1 to users interested in this type of content.
427,manualdomundo,Ciencia y tecnología,18200000.0,Brasil,311200.0,35500.0,299.0,http://youtube.com/channel/UCKHhA5hN2UohhFDfNXB_cvQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
428,KatieAngelTV_,Música y baile,18200000.0,México,0.0,0.0,0.0,http://youtube.com/channel/UCgSMDG8aGE3YHfBCXHuPpYA,1,Recommend channels from Cluster 1 to users interested in this type of content.
429,LikeNastya_VNM,Películas,18200000.0,Unknown,410200.0,0.0,0.0,http://youtube.com/channel/UClK8w-hLJlhR6fL5_xQg_VA,1,Recommend channels from Cluster 1 to users interested in this type of content.
430,SebastianYatra,Música y baile,18200000.0,Colombia,26300.0,2000.0,92.0,http://youtube.com/channel/UCssFxr-IdIa-wpG3jUXYrmw,1,Recommend channels from Cluster 1 to users interested in this type of content.
431,TaarakMehtaKaOoltahChashmah,,18200000.0,India,117000.0,1800.0,34.0,http://youtube.com/channel/UCnSFZ-olBoLGLRUS_3RI2Aw,1,Recommend channels from Cluster 1 to users interested in this type of content.
432,Aphmau,"Animación, Videojuegos",18000000.0,Estados Unidos,2000000.0,37800.0,2700.0,http://youtube.com/channel/UCzYfz8uibvnB7Yc1LjePi4g,1,Recommend channels from Cluster 1 to users interested in this type of content.
433,TheGrefg,"Películas, Videojuegos",18000000.0,España,145900.0,10400.0,82.0,http://youtube.com/channel/UCCEmjNPpJYhGDgaEqeeA4HA,1,Recommend channels from Cluster 1 to users interested in this type of content.
434,RobleisIUTU,"Películas, Animación",18000000.0,Argentina,267500.0,18500.0,426.0,http://youtube.com/channel/UCG8eSYvOQUpb9HM8zU5d6xg,1,Recommend channels from Cluster 1 to users interested in this type of content.
435,lescopaque,,18000000.0,Indonesia,67500.0,1600.0,0.0,http://youtube.com/channel/UCR1c65UsjpaVgcLKa7eM1tg,1,Recommend channels from Cluster 1 to users interested in this type of content.
436,tanboykun,Música y baile,18000000.0,Indonesia,1400000.0,25400.0,1400.0,http://youtube.com/channel/UC8rHUssNDJ9YEjfduAqJBmw,1,Recommend channels from Cluster 1 to users interested in this type of content.
437,BispoBrunoLeonardo,Música y baile,18000000.0,Brasil,762100.0,276400.0,154000.0,http://youtube.com/channel/UCVNouUw3d3l5JYVCxhAQXKA,3,Recommend channels from Cluster 3 to users interested in this type of content.
438,News24thinkfirst,Noticias y Política,18000000.0,India,4400.0,93.0,4.0,http://youtube.com/channel/UCuzS3rPQAYqHcLWqOFuY0pw,1,Recommend channels from Cluster 1 to users interested in this type of content.
439,ZuniandFamilyofficial,Vlogs diarios,18000000.0,Unknown,58300.0,177.0,0.0,http://youtube.com/channel/UCAelPgCHWYyEs8-TFuOVRtg,1,Recommend channels from Cluster 1 to users interested in this type of content.
440,YounesZarou,,18000000.0,India,212600.0,8300.0,37.0,http://youtube.com/channel/UClR74BSOFXxMOKtuaaPu91Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
441,FunForKidsTVHindiRhymes,,18000000.0,Unknown,89900.0,323.0,0.0,http://youtube.com/channel/UCe3GjNY3Kqi8Xd6nT4JN_6w,1,Recommend channels from Cluster 1 to users interested in this type of content.
442,demilovato,Música y baile,18000000.0,Estados Unidos,34300.0,5200.0,166.0,http://youtube.com/channel/UCZkURf9tDolFOeuw_4RD7XQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
443,AMARINTVHD,Noticias y Política,18000000.0,Tailandia,9000.0,137.0,5.0,http://youtube.com/channel/UCzMoibQRslh_1bTuW0YXc6A,1,Recommend channels from Cluster 1 to users interested in this type of content.
444,GameTheory,Películas,18000000.0,Estados Unidos,2600000.0,120000.0,4500.0,http://youtube.com/channel/UCo_IB5145EVNcf8hw1Kku7w,1,Recommend channels from Cluster 1 to users interested in this type of content.
445,Jane_asmr,Vlogs diarios,17800000.0,Indonesia,131600.0,2600.0,190.0,http://youtube.com/channel/UC2fsxQr6Hcx1enORxXgKpxQ,1,Recommend channels from Cluster 1 to users interested in this type of content.
446,portadosfundos,"Películas, Animación",17800000.0,Brasil,390100.0,26200.0,184.0,http://youtube.com/channel/UCEWHPFNilsT0IfQfutVzsag,1,Recommend channels from Cluster 1 to users interested in this type of content.
447,zbingz,,17800000.0,Tailandia,458300.0,11300.0,367.0,http://youtube.com/channel/UC5zGJZpxeZPFcds5gFcDE7Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
448,mgcplayhouse,"Juguetes, Coches y vehículos",17800000.0,Unknown,56300.0,96.0,0.0,http://youtube.com/channel/UC6zPzUJo8hu-5TzUk8IEC2Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
449,pawansahu777,,17800000.0,India,1700000.0,129400.0,912.0,http://youtube.com/channel/UCpO_iMOOEhShBMxcXgJs7Yw,1,Recommend channels from Cluster 1 to users interested in this type of content.
450,thexoteam,,17800000.0,Estados Unidos,797600.0,50400.0,179.0,http://youtube.com/channel/UClZAOlfhJQJRym39WoAPxdw,1,Recommend channels from Cluster 1 to users interested in this type of content.
451,thexoteam,,17900000.0,Estados Unidos,772800.0,45000.0,185.0,http://youtube.com/channel/UClZAOlfhJQJRym39WoAPxdw,1,Recommend channels from Cluster 1 to users interested in this type of content.
452,mgcplayhouse,"Juguetes, Coches y vehículos",17800000.0,Unknown,63600.0,75.0,0.0,http://youtube.com/channel/UC6zPzUJo8hu-5TzUk8IEC2Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
453,lilpumpeskii,Música y baile,17700000.0,Estados Unidos,139500.0,5300.0,566.0,http://youtube.com/channel/UC6pjHMC4QXMi4llCCjtDXWg,1,Recommend channels from Cluster 1 to users interested in this type of content.
454,NarendraModi,Noticias y Política,17700000.0,India,39500.0,2700.0,108.0,http://youtube.com/channel/UC1NF71EwP41VdjAU1iXdLkw,1,Recommend channels from Cluster 1 to users interested in this type of content.
455,FactTechz,,17700000.0,India,321900.0,19900.0,732.0,http://youtube.com/channel/UCGdPm5Aq081vVD7ih9jZf6Q,1,Recommend channels from Cluster 1 to users interested in this type of content.
456,IGN,,17700000.0,Estados Unidos,36300.0,817.0,82.0,http://youtube.com/channel/UCKy1dAqELo0zrOtPkf0eTMw,1,Recommend channels from Cluster 1 to users interested in this type of content.
457,salmannomanofficial,,17700000.0,India,729900.0,47600.0,159.0,http://youtube.com/channel/UCXTyWqKtLLzaom6XwaJu7xw,1,Recommend channels from Cluster 1 to users interested in this type of content.
